relative_path,group,status,error,n_samples,duration_s,sampling_rate_hz,raw_frequency_hz,raw_peak_amplitude,processed_frequency_hz,processed_peak_amplitude
inox/dados/dados_calibrados_17.csv,inox/dados,ok,,120558,120.557,999.9999999987779,4.985152374784465,1.5852571814472178,4.982425007672306,1.5247245858347818
inox/dados/dados_calibrados_18.csv,inox/dados,ok,,124092,124.091,999.9999999987779,4.980175998446675,1.4208733309693853,4.979014072909725,1.3824823575142469
inox/dados/dados_calibrados_19.csv,inox/dados,ok,,117844,117.843,999.9999999987779,4.981161535583336,1.483322142269992,4.979853831254489,1.4517764494673782
inox/dados/dados_calibrados_20.csv,inox/dados,ok,,120158,120.157,999.9999999987779,4.985102947779324,1.5784601442545307,4.986843753909455,1.4910470165451137
inox/ruido/dados_calibrados_01.csv,inox/ruido,ok,,31151,31.15,999.9999999998881,59.9980738981025,0.18802775320182177,59.97515821841609,0.12738556247199326
inox/ruido/dados_calibrados_02.csv,inox/ruido,ok,,30832,30.831,999.9999999998881,60.00259470679142,0.11770315438212417,60.00124354901577,0.13499903429812027
inox/ruido/dados_calibrados_03.csv,inox/ruido,ok,,31037,31.035996,999.9999999998881,60.02513129489936,0.16175825258786178,60.03218884112835,0.15622467975965737
inox/ruido/dados_calibrados_04.csv,inox/ruido,ok,,31751,31.75,999.9999999998881,59.998110295732,0.17836895924003165,59.995714591741546,0.1848861419011261
inox/ruido/dados_calibrados_05.csv,inox/ruido,ok,,31696,31.695,999.9999999996661,59.97602221098452,0.18069120030122782,59.97107001840769,0.18044034238023296
inox/ruido/dados_calibrados_06.csv,inox/ruido,ok,,39224,39.223,999.9999999999991,60.03977156842744,0.14567885948399414,60.03437231458954,0.17583706110411912
inox/ruido/dados_calibrados_07.csv,inox/ruido,ok,,30390,30.389,999.9999999998881,59.986837775577364,0.13387305625440646,60.054690786632534,0.1868308638555669
inox/ruido/dados_calibrados_08.csv,inox/ruido,ok,,30709,30.708,999.9999999998881,59.9824155784882,0.1693019744463568,59.97280469480172,0.13508507420998914
inox/ruido/dados_calibrados_09.csv,inox/ruido,error,not enough samples after onset crop,,,,,,,
inox/ruido/dados_calibrados_10.csv,inox/ruido,ok,,30679,30.678,999.9999999998881,59.97587926594068,0.15150080782249595,59.99439304735871,0.18312106737454995
inox_centralizado/cent_exp_01.csv,inox_centralizado,ok,,3158,31.57,100.00000000000213,5.12982900569992,0.5259726159906338,5.1147047762317746,0.6411452162659931
inox_centralizado/cent_exp_02.csv,inox_centralizado,ok,,3155,31.54,100.00000000000213,5.103011093502486,0.5942260763639983,5.110294117647168,0.72945878785275
inox_centralizado/cent_exp_03.csv,inox_centralizado,ok,,3448,34.47,100.00000000000213,5.104408352668322,0.5889188851392687,5.127398553004198,0.6296903457424844
inox_centralizado/cent_exp_04.csv,inox_centralizado,ok,,3336,33.35,100.00000000000213,5.1258992805756485,0.6142690759045684,5.112881806109007,0.6982273735390584
inox_centralizado/cent_exp_05.csv,inox_centralizado,ok,,3386,33.849999999999994,100.00000000000213,5.1092734790314145,0.6341390985475422,5.125693764283491,0.6916367265727613
inox_centralizado/cent_exp_06.csv,inox_centralizado,ok,,2773,27.72,100.00000000000213,5.120807789397874,0.46151050236293684,5.134281200632021,0.46505189754811366
inox_centralizado/cent_exp_07.csv,inox_centralizado,ok,,3006,30.049999999999997,100.00000000000213,5.123087159015412,0.8063610766351829,5.128205128205237,0.8590325015591819
inox_centralizado/cent_exp_08.csv,inox_centralizado,ok,,3153,31.52,100.00000000000213,5.106248017760972,0.7596376151744538,5.110007097232188,0.8484934600914196
inox_centralizado/cent_exp_09.csv,inox_centralizado,ok,,3396,33.95,100.00000000000213,5.123674911660887,0.48915317147071075,5.107613234821825,0.47783608547210665
inox_centralizado/cent_exp_10.csv,inox_centralizado,ok,,3151,31.5,100.00000000000213,5.109489051094999,0.7393332667249716,5.101351351351461,0.7470946599328473
inox_centralizado/cent_exp_11.csv,inox_centralizado,ok,,3221,32.2,100.00000000000213,5.122632722757017,0.3236797602352609,5.109489051094999,0.32153642576574787
inox_centralizado/cent_exp_12.csv,inox_centralizado,ok,,3118,31.169995999999998,100.00000000000213,5.1314945477871525,0.5149640269130878,5.115001716443638,0.5968008588890797
inox_centralizado/cent_exp_13.csv,inox_centralizado,ok,,3503,35.019999999999996,100.00000000000213,5.109905795032938,0.52819224085016,5.125113053964535,0.5240932851373001
inox_centralizado/cent_exp_14.csv,inox_centralizado,ok,,3256,32.55,100.00000000000213,5.128992628992738,0.5262341777968813,5.129891483064891,0.528456770855732
inox_centralizado/cent_exp_15.csv,inox_centralizado,ok,,4212,42.11,100.00000000000213,5.10446343779688,0.5130394772574317,5.124340617935301,0.5100693149838675
inox_centralizado/cent_exp_16.csv,inox_centralizado,ok,,1689,16.88,100.00000000000213,39.84606275902987,0.056397353175923134,39.86254295532731,0.05891585699813064
inox_centralizado/cent_exp_17.csv,inox_centralizado,ok,,3499,34.980000000000004,100.00000000000213,5.115747356387648,0.30032094940201937,5.1033187226049925,0.3373240782267679
inox_centralizado/cent_exp_18.csv,inox_centralizado,ok,,3794,37.92999999999999,100.00000000000213,5.1133368476543,0.3438932592675696,5.106026785714395,0.37072961252572034
inox_centralizado/cent_exp_19.csv,inox_centralizado,ok,,4100,40.99,100.00000000000213,5.1219512195123045,0.5734093248192432,5.118565644881544,0.6481044406977343
inox_centralizado/cent_exp_20.csv,inox_centralizado,error,not enough samples after onset crop,,,,,,,
inox_centralizado/cent_exp_21.csv,inox_centralizado,ok,,5063,50.620000000000005,100.00000000000213,10.231088287576753,0.08562472216658547,5.129274395329551,0.08970552078796216
inox_centralizado/cent_exp_22.csv,inox_centralizado,ok,,3400,33.989999999999995,100.00000000000213,10.235294117647276,0.2019290496494032,10.24250159540545,0.23041936288456688
inox_centralizado/cent_exp_23.csv,inox_centralizado,ok,,75743,75.742,1000.0000000023306,4.990560183790991,0.7733129585217389,4.983907546471903,1.0752040955722861
inox_centralizado/cent_exp_24.csv,inox_centralizado,ok,,65089,65.088,999.9999999987779,4.977799628195302,1.6434211830956045,4.985997118493804,1.9013122397154698
inox_centralizado/cent_exp_25.csv,inox_centralizado,ok,,52481,52.480003999999994,999.9999999987779,4.992282921432134,0.9087122665296871,4.976218074257479,0.9208782002237929
inox_centralizado/cent_exp_26.csv,inox_centralizado,ok,,60128,60.127004,999.9999999987779,4.972724853639479,2.576468127494675,4.976069941430268,2.9763969978372113
inox_centralizado/cent_exp_27.csv,inox_centralizado,ok,,66397,66.39599999999999,999.9999999987779,4.985164992388142,2.7379946254720093,4.983775559310153,2.9515944582165288
inox_centralizado/cent_exp_28.csv,inox_centralizado,ok,,60615,60.614,999.9999999987779,4.982265115889317,3.2035051901638125,4.980659295521878,3.3409015128118975
inox_centralizado/cent_exp_29.csv,inox_centralizado,ok,,67532,67.531,999.9999999987779,4.975419060587416,3.1749228085034145,4.97466886406033,3.173433146288885
inox_centralizado/cent_exp_30.csv,inox_centralizado,ok,,64393,64.392,999.9999999987779,4.985013899020199,1.4926590670372835,4.9870079566117775,1.4463233910269981
novo_pipeline/centt/sinc_dados_calibrados_11.csv,novo_pipeline/centt,ok,,116124,116.123,999.9999999996661,4.951603458370431,1.8701792199388134,4.955358681786755,1.669962477220816
