tempo_s,posicao_mm_cent
0.09399999999999986,6.4660940098539195
0.0950000000000002,6.18809400985392
0.09600000000000009,6.11859400985392
0.09699999999999998,6.04909400985392
0.09799999999999986,5.84059400985392
0.0990000000000002,5.49309400985392
0.10000000000000009,5.21509400985392
0.10099999999999998,5.00659400985392
0.10199999999999987,4.3810940098539195
0.1030000000000002,3.54709400985392
0.10400000000000009,2.9215940098539197
0.10499999999999998,2.4350940098539198
0.10599999999999987,1.6705940098539198
0.1070000000000002,1.04509400985392
0.1080000000000001,0.5585940098539199
0.10899999999999999,0.14159400985391998
0.10999999999999988,-0.48390599014608005
0.11100000000000021,-1.10940599014608
0.1120000000000001,-1.66540599014608
0.11299999999999999,-2.15190599014608
0.11399999999999988,-2.6384059901460803
0.11500000000000021,-2.77740599014608
0.1160000000000001,-2.91640599014608
0.11699999999999999,-2.91640599014608
0.11799999999999988,-3.1249059901460803
0.11900000000000022,-3.1249059901460803
0.1200000000000001,-3.47240599014608
0.121,-3.75040599014608
0.12199999999999989,-3.61140599014608
0.12300000000000022,-3.61140599014608
0.12400400000000023,-3.81990599014608
0.125,-3.81990599014608
0.1259999999999999,-4.23690599014608
0.12700000000000022,-4.65390599014608
0.1280000000000001,-4.72340599014608
0.129,-5.00140599014608
0.1299999999999999,-5.6269059901460805
0.13100000000000023,-6.25240599014608
0.13200000000000012,-6.73890599014608
0.133,-7.29490599014608
0.1339999999999999,-7.78140599014608
0.1350039999999999,-8.33740599014608
0.13600000000000012,-9.10190599014608
0.137,-9.86640599014608
0.1379999999999999,-10.56140599014608
0.13900000000000023,-11.39540599014608
0.14000000000000012,-11.95140599014608
0.14100000000000001,-12.576905990146079
0.1419999999999999,-12.85490599014608
0.14300000000000024,-13.341405990146079
0.14400000000000013,-13.688905990146079
0.14500000000000002,-13.688905990146079
0.1459999999999999,-13.758405990146079
0.14700000000000024,-13.758405990146079
0.14800000000000013,-13.758405990146079
0.14900000000000002,-13.758405990146079
0.1499999999999999,-13.89740599014608
0.15100000000000025,-13.96690599014608
0.15200000000000014,-13.758405990146079
0.15300000000000002,-13.54990599014608
0.15399999999999991,-13.27190599014608
0.15500399999999992,-13.13290599014608
0.15600000000000014,-12.993905990146079
0.15700000000000003,-12.71590599014608
0.15799999999999992,-12.43790599014608
0.15900000000000025,-12.43790599014608
0.16000000000000014,-12.576905990146079
0.16100000000000003,-12.85490599014608
0.16199999999999992,-12.993905990146079
0.16300000000000026,-13.13290599014608
0.16400000000000015,-13.27190599014608
0.16500000000000004,-13.410905990146079
0.16599999999999993,-13.61940599014608
0.16699999999999982,-13.758405990146079
0.16800000000000015,-13.96690599014608
0.16900000000000004,-14.24490599014608
0.16999999999999993,-14.38390599014608
0.17099999999999982,-14.73140599014608
0.17200399999999982,-15.217905990146079
0.17300000000000004,-15.217905990146079
0.17399999999999993,-15.14840599014608
0.17499999999999982,-14.800905990146079
0.17600000000000016,-14.522905990146079
0.17700000000000005,-14.175405990146078
0.17799999999999994,-13.688905990146079
0.17899999999999983,-13.410905990146079
0.18000399999999983,-12.85490599014608
0.18100000000000005,-12.229405990146079
0.18199999999999994,-11.32590599014608
0.18299999999999983,-10.90890599014608
0.18400000000000016,-10.422405990146078
0.18500000000000005,-9.79690599014608
0.18599999999999994,-9.240905990146079
0.18699999999999983,-8.476405990146079
0.18800000000000017,-7.85090599014608
0.18900000000000006,-7.64240599014608
0.18999999999999995,-7.08640599014608
0.19099999999999984,-6.66940599014608
0.19200000000000017,-6.3914059901460805
0.19300000000000006,-6.1829059901460806
0.19399999999999995,-6.11340599014608
0.19499999999999984,-5.83540599014608
0.19600000000000017,-5.6269059901460805
0.19700000000000006,-5.27940599014608
0.19799999999999995,-5.27940599014608
0.19899999999999984,-4.93190599014608
0.20000000000000018,-4.93190599014608
0.20100000000000007,-4.93190599014608
0.20199999999999996,-4.65390599014608
0.20299999999999985,-4.58440599014608
0.20400000000000018,-4.51490599014608
0.20500000000000007,-4.37590599014608
0.20599999999999996,-4.23690599014608
0.20699999999999985,-3.75040599014608
0.20800000000000018,-3.33340599014608
0.20900000000000007,-2.70790599014608
0.20999999999999996,-2.22140599014608
0.21099999999999985,-1.4569059901460801
0.2120000000000002,-0.7619059901460801
0.21300000000000008,-0.13640599014608001
0.21399999999999997,0.28059400985391997
0.21500399999999997,1.04509400985392
0.2160000000000002,1.53159400985392
0.21700000000000008,2.1570940098539197
0.21799999999999997,2.71309400985392
0.21899999999999986,3.26909400985392
0.2200000000000002,3.9640940098539197
0.22100000000000009,4.24209400985392
0.22199999999999998,4.45059400985392
0.22299999999999986,4.65909400985392
0.22400399999999987,5.07609400985392
0.2250000000000001,5.07609400985392
0.22599999999999998,5.21509400985392
0.22699999999999987,5.35409400985392
0.2280000000000002,5.56259400985392
0.2290000000000001,5.56259400985392
0.22999999999999998,5.63209400985392
0.23099999999999987,5.7015940098539195
0.2320000000000002,5.77109400985392
0.2330000000000001,5.84059400985392
0.23399999999999999,5.84059400985392
0.235004,5.84059400985392
0.2360000000000002,5.91009400985392
0.2370000000000001,5.84059400985392
0.238,6.04909400985392
0.23899999999999988,6.25759400985392
0.2400000000000002,6.60509400985392
0.2410000000000001,6.81359400985392
0.242,7.09159400985392
0.243004,7.230594009853919
0.24400000000000022,7.50859400985392
0.2450000000000001,7.92559400985392
0.2460040000000001,8.203594009853921
0.247004,8.69009400985392
0.24800000000000022,8.82909400985392
0.2490000000000001,8.898594009853921
0.25,9.10709400985392
0.2509999999999999,9.10709400985392
0.2520000000000002,9.315594009853921
0.25300400000000023,9.38509400985392
0.2540040000000001,9.38509400985392
0.2549999999999999,9.38509400985392
0.2560000000000002,9.45459400985392
0.2570000000000001,9.45459400985392
0.258,9.38509400985392
0.2589999999999999,9.45459400985392
0.26000000000000023,9.38509400985392
0.2610000000000001,9.38509400985392
0.262,9.45459400985392
0.2629999999999999,9.10709400985392
0.26400000000000023,9.03759400985392
0.2650000000000001,8.82909400985392
0.266,8.62059400985392
0.2669999999999999,8.481594009853922
0.26800000000000024,8.34259400985392
0.26900000000000013,8.34259400985392
0.27,8.134094009853921
0.2709999999999999,8.06459400985392
0.27200000000000024,7.99509400985392
0.27300000000000013,7.99509400985392
0.274,8.134094009853921
0.2749999999999999,8.203594009853921
0.2760039999999999,8.481594009853922
0.27700000000000014,8.62059400985392
0.278,8.69009400985392
0.2789999999999999,8.62059400985392
0.28000000000000025,8.62059400985392
0.28100000000000014,8.69009400985392
0.28200000000000003,8.69009400985392
0.2829999999999999,8.62059400985392
0.28400000000000025,8.481594009853922
0.28500000000000014,8.41209400985392
0.28600000000000003,8.34259400985392
0.2869999999999999,8.06459400985392
0.28800000000000026,7.71709400985392
0.28900000000000015,7.71709400985392
0.29000000000000004,7.57809400985392
0.29100400000000004,7.09159400985392
0.2919999999999998,6.67459400985392
0.29300000000000015,6.18809400985392
0.29400000000000004,5.77109400985392
0.29499999999999993,5.49309400985392
0.2959999999999998,5.1455940098539195
0.29700000000000015,4.79809400985392
0.29800000000000004,4.3810940098539195
0.29899999999999993,3.9640940098539197
0.2999999999999998,3.6860940098539197
0.30100000000000016,3.33859400985392
0.30200000000000005,3.1995940098539197
0.30299999999999994,2.85209400985392
0.3039999999999998,2.4350940098539198
0.30500000000000016,2.29609400985392
0.30600400000000016,2.01809400985392
0.30699999999999994,2.08759400985392
0.30799999999999983,1.8790940098539202
0.30900000000000016,1.8790940098539202
0.31000000000000005,1.80959400985392
0.31099999999999994,1.6705940098539198
0.31199999999999983,1.6010940098539201
0.31300000000000017,1.46209400985392
0.31400000000000006,1.1840940098539199
0.31500400000000006,1.04509400985392
0.31599999999999984,0.5585940098539199
0.31700000000000017,0.21109400985391996
0.31800000000000006,-0.06690599014608004
0.31899999999999995,-0.48390599014608005
0.31999999999999984,-0.8314059901460801
0.3210000000000002,-1.5264059901460798
0.32200000000000006,-2.22140599014608
0.32299999999999995,-2.77740599014608
0.32399999999999984,-3.33340599014608
0.3250000000000002,-3.81990599014608
0.32600000000000007,-4.79290599014608
0.32699999999999996,-5.48790599014608
0.32799999999999985,-6.1829059901460806
0.3290000000000002,-6.73890599014608
0.3300040000000002,-7.01690599014608
0.33099999999999996,-7.29490599014608
0.33199999999999985,-7.78140599014608
0.3330000000000002,-8.059405990146079
0.3340000000000001,-8.54590599014608
0.33499999999999996,-8.75440599014608
0.33599999999999985,-8.893405990146078
0.3370000000000002,-9.10190599014608
0.3380000000000001,-9.240905990146079
0.33899999999999997,-9.31040599014608
0.33999999999999986,-9.518905990146079
0.3410000000000002,-9.518905990146079
0.3420000000000001,-9.518905990146079
0.34299999999999997,-9.44940599014608
0.34399999999999986,-9.44940599014608
0.3450000000000002,-9.518905990146079
0.3460000000000001,-9.518905990146079
0.347,-9.588405990146079
0.34799999999999986,-9.935905990146079
0.3490000000000002,-10.352905990146079
0.3500000000000001,-10.83940599014608
0.351,-11.117405990146079
0.35199999999999987,-11.39540599014608
0.3530000000000002,-11.67340599014608
0.3540000000000001,-12.02090599014608
0.355,-12.50740599014608
0.35599999999999987,-12.78540599014608
0.3570000000000002,-13.48040599014608
0.3580000000000001,-13.89740599014608
0.359,-14.31440599014608
0.3599999999999999,-14.66190599014608
0.3610000000000002,-14.870405990146079
0.3620000000000001,-15.00940599014608
0.3630040000000001,-15.14840599014608
0.3639999999999999,-15.217905990146079
0.3650000000000002,-15.217905990146079
0.3660000000000001,-15.00940599014608
0.3670040000000001,-14.800905990146079
0.3679999999999999,-14.73140599014608
0.3690000000000002,-14.175405990146078
0.3700040000000002,-13.96690599014608
0.371,-13.82790599014608
0.372004,-13.48040599014608
0.3730000000000002,-12.576905990146079
0.3740000000000001,-12.43790599014608
0.375,-12.09040599014608
0.3759999999999999,-11.67340599014608
0.3770039999999999,-11.39540599014608
0.3780000000000001,-10.83940599014608
0.379,-10.422405990146078
0.3799999999999999,-10.07490599014608
0.3810000000000002,-9.86640599014608
0.3820000000000001,-9.86640599014608
0.383,-9.86640599014608
0.3839999999999999,-9.657905990146078
0.38500000000000023,-9.657905990146078
0.3860000000000001,-9.657905990146078
0.387,-9.518905990146079
0.388004,-9.518905990146079
0.38900000000000023,-9.44940599014608
0.3900000000000001,-9.31040599014608
0.39100400000000013,-9.171405990146079
0.3919999999999999,-9.10190599014608
0.3930039999999999,-9.10190599014608
0.39400000000000013,-9.10190599014608
0.395,-8.68490599014608
0.3959999999999999,-8.54590599014608
0.39700000000000024,-7.92040599014608
0.39800000000000013,-7.22540599014608
0.399,-6.87790599014608
0.3999999999999999,-6.32190599014608
0.40100000000000025,-5.6269059901460805
0.40200000000000014,-4.8624059901460805
0.403,-4.23690599014608
0.4039999999999999,-3.81990599014608
0.40500000000000025,-3.19440599014608
0.40600000000000014,-2.8469059901460803
0.40700400000000014,-2.15190599014608
0.4079999999999999,-1.5264059901460798
0.40900000000000025,-0.9704059901460801
0.41000000000000014,-0.55340599014608
0.41100000000000003,-0.20590599014608002
0.4119999999999999,0.21109400985391996
0.41300000000000026,0.76709400985392
0.41400000000000015,0.90609400985392
0.41500400000000015,0.97559400985392
0.4159999999999999,1.04509400985392
0.4169999999999998,1.25359400985392
0.41800000000000015,1.3230940098539201
0.41900000000000004,1.6010940098539201
0.41999999999999993,1.6010940098539201
0.4209999999999998,1.74009400985392
0.42200000000000015,1.9485940098539198
0.42300000000000004,2.01809400985392
0.42400400000000005,2.1570940098539197
0.4249999999999998,2.3655940098539197
0.42600000000000016,2.6435940098539197
0.42700000000000005,2.9215940098539197
0.42799999999999994,3.40809400985392
0.4289999999999998,3.6860940098539197
0.43000000000000016,3.89459400985392
0.43100000000000005,4.3810940098539195
0.43199999999999994,4.65909400985392
0.43299999999999983,5.21509400985392
0.43400399999999983,5.7015940098539195
0.43500000000000005,6.18809400985392
0.43599999999999994,6.39659400985392
0.43699999999999983,6.60509400985392
0.43800399999999984,6.88309400985392
0.43900000000000006,7.30009400985392
0.43999999999999995,7.57809400985392
0.44099999999999984,7.71709400985392
0.44200000000000017,7.99509400985392
0.4430040000000002,7.99509400985392
0.44399999999999995,8.203594009853921
0.44499999999999984,8.34259400985392
0.4460000000000002,8.41209400985392
0.44700000000000006,8.41209400985392
0.44799999999999995,8.41209400985392
0.44899999999999984,8.481594009853922
0.4500000000000002,8.27309400985392
0.45100000000000007,8.134094009853921
0.45199999999999996,8.203594009853921
0.45299999999999985,8.06459400985392
0.4540000000000002,8.06459400985392
0.45500000000000007,7.99509400985392
0.45599999999999996,7.99509400985392
0.45699999999999985,7.85609400985392
0.4580000000000002,7.99509400985392
0.4590000000000001,7.99509400985392
0.45999999999999996,8.06459400985392
0.46099999999999985,8.06459400985392
0.4620000000000002,8.34259400985392
0.4630000000000001,8.481594009853922
0.46399999999999997,8.75959400985392
0.46499999999999986,8.82909400985392
0.4660000000000002,9.10709400985392
0.4670040000000002,9.10709400985392
0.46799999999999997,9.246094009853921
0.46899999999999986,9.315594009853921
0.4700000000000002,9.246094009853921
0.4710040000000002,9.10709400985392
0.472,9.10709400985392
0.47299999999999986,9.10709400985392
0.4740000000000002,9.03759400985392
0.4750000000000001,8.968094009853921
0.476,8.968094009853921
0.47699999999999987,8.82909400985392
0.4780000000000002,8.898594009853921
0.4790000000000001,8.75959400985392
0.48,8.62059400985392
0.48099999999999987,8.481594009853922
0.4820000000000002,7.99509400985392
0.4830000000000001,7.7865940098539195
0.484,7.36959400985392
0.4849999999999999,7.230594009853919
0.4860000000000002,6.88309400985392
0.4870000000000001,6.81359400985392
0.488,6.4660940098539195
0.4889999999999999,6.32709400985392
0.4900000000000002,6.18809400985392
0.4910000000000001,6.18809400985392
0.492,5.91009400985392
0.4929999999999999,5.7015940098539195
0.4940000000000002,5.56259400985392
0.4950000000000001,5.42359400985392
0.496,5.49309400985392
0.4969999999999999,5.7015940098539195
0.4980000000000002,5.56259400985392
0.4990000000000001,5.56259400985392
0.5,5.49309400985392
0.5009999999999999,5.35409400985392
0.5020000000000002,5.1455940098539195
0.5030000000000001,5.00659400985392
0.504,4.9370940098539196
0.5049999999999999,4.72859400985392
0.5060000000000002,4.52009400985392
0.5070040000000002,4.10309400985392
0.508,3.75559400985392
0.509004,3.26909400985392
0.5100000000000002,2.57409400985392
0.5110040000000002,2.29609400985392
0.512,1.9485940098539198
0.5129999999999999,1.3925940098539198
0.5140000000000002,0.76709400985392
0.5150040000000002,0.14159400985391998
0.516,-0.55340599014608
0.5169999999999999,-1.0399059901460799
0.5180039999999999,-1.59590599014608
0.5190000000000001,-2.0824059901460803
0.52,-2.49940599014608
0.5209999999999999,-2.8469059901460803
0.5220000000000002,-3.19440599014608
0.5230000000000001,-3.47240599014608
0.524,-3.88940599014608
0.5249999999999999,-4.09790599014608
0.5260000000000002,-4.09790599014608
0.5270000000000001,-4.23690599014608
0.528,-4.3064059901460805
0.5289999999999999,-4.51490599014608
0.5300000000000002,-4.51490599014608
0.5310000000000001,-4.51490599014608
0.532,-4.72340599014608
0.5329999999999999,-4.93190599014608
0.5340000000000003,-5.00140599014608
0.5350000000000001,-5.27940599014608
0.536,-5.6269059901460805
0.5369999999999999,-6.04390599014608
0.5380000000000003,-6.3914059901460805
0.5390000000000001,-6.80840599014608
0.5400040000000002,-7.503405990146081
0.5409999999999999,-7.78140599014608
0.5419999999999998,-8.128905990146079
0.5430000000000001,-8.68490599014608
0.544,-9.171405990146079
0.5449999999999999,-9.79690599014608
0.5459999999999998,-10.14440599014608
0.5470000000000002,-10.422405990146078
0.548,-11.18690599014608
0.5489999999999999,-11.881905990146079
0.5499999999999998,-12.229405990146079
0.5510000000000002,-12.576905990146079
0.552,-12.78540599014608
0.5529999999999999,-12.993905990146079
0.5539999999999998,-13.13290599014608
0.5550000000000002,-13.20240599014608
0.556,-13.13290599014608
0.5569999999999999,-13.13290599014608
0.5579999999999998,-13.13290599014608
0.5590000000000002,-12.993905990146079
0.56,-12.78540599014608
0.5609999999999999,-12.43790599014608
0.562004,-12.229405990146079
0.5630000000000002,-12.36840599014608
0.5640000000000001,-12.09040599014608
0.565,-11.95140599014608
0.5659999999999998,-11.95140599014608
0.5670000000000002,-11.74290599014608
0.5680000000000001,-11.534405990146078
0.569,-11.534405990146078
0.5699999999999998,-11.67340599014608
0.5710039999999998,-11.812405990146079
0.5720000000000001,-11.881905990146079
0.573,-12.09040599014608
0.5739999999999998,-12.159905990146079
0.5750000000000002,-11.95140599014608
0.5760000000000001,-12.159905990146079
0.577,-12.43790599014608
0.5779999999999998,-12.576905990146079
0.5790000000000002,-12.646405990146079
0.5800000000000001,-12.646405990146079
0.581,-12.576905990146079
0.5819999999999999,-12.43790599014608
0.5830000000000002,-12.298905990146078
0.5840000000000001,-12.09040599014608
0.585,-11.881905990146079
0.5859999999999999,-11.464905990146079
0.5870000000000002,-11.117405990146079
0.5880000000000001,-10.422405990146078
0.589,-9.86640599014608
0.5899999999999999,-9.518905990146079
0.5910000000000002,-8.96290599014608
0.5920000000000001,-8.406905990146079
0.5930040000000001,-7.92040599014608
0.5939999999999999,-7.36440599014608
0.5950000000000002,-6.9474059901460805
0.5960000000000001,-6.32190599014608
0.597,-5.97440599014608
0.5979999999999999,-5.48790599014608
0.5990000000000002,-5.00140599014608
0.6000000000000001,-4.72340599014608
0.601,-4.51490599014608
0.6019999999999999,-4.16740599014608
0.6030000000000002,-3.81990599014608
0.6040000000000001,-3.6809059901460803
0.605,-3.54190599014608
0.6059999999999999,-3.54190599014608
0.6070000000000002,-3.61140599014608
0.6080000000000001,-3.4029059901460803
0.609,-3.26390599014608
0.6099999999999999,-3.05540599014608
0.6110000000000002,-2.8469059901460803
0.6120000000000001,-2.5689059901460802
0.613,-2.29090599014608
0.6139999999999999,-2.01290599014608
0.6150000000000002,-1.66540599014608
0.6160000000000001,-1.38740599014608
0.617,-0.90090599014608
0.6179999999999999,-0.41440599014608004
0.6190000000000002,0.0025940098539199707
0.6200000000000001,0.5585940098539199
0.6210040000000001,1.04509400985392
0.622004,1.6010940098539201
0.6230000000000002,2.08759400985392
0.6240000000000001,2.57409400985392
0.625,2.99109400985392
0.6259999999999999,3.61659400985392
0.6270000000000002,4.10309400985392
0.6280000000000001,4.45059400985392
0.629,4.79809400985392
0.6299999999999999,5.07609400985392
0.6310000000000002,5.21509400985392
0.6320000000000001,5.35409400985392
0.633,5.49309400985392
0.6339999999999999,5.7015940098539195
0.6350039999999999,5.84059400985392
0.6360000000000001,5.97959400985392
0.637,6.11859400985392
0.6379999999999999,6.18809400985392
0.6390000000000002,6.04909400985392
0.6400000000000001,6.04909400985392
0.641,6.04909400985392
0.6419999999999999,6.11859400985392
0.6430000000000002,6.11859400985392
0.6440000000000001,6.18809400985392
0.645,6.4660940098539195
0.6459999999999999,6.53559400985392
0.6470000000000002,6.74409400985392
0.6480000000000001,6.88309400985392
0.649,6.95259400985392
0.6499999999999999,7.16109400985392
0.6510000000000002,7.230594009853919
0.6520000000000001,7.64759400985392
0.653,7.92559400985392
0.6539999999999999,8.134094009853921
0.6550000000000002,8.481594009853922
0.6560000000000001,8.551094009853921
0.657,8.62059400985392
0.6579999999999999,8.898594009853921
0.6590000000000003,8.898594009853921
0.6600000000000001,8.898594009853921
0.661,8.898594009853921
0.6619999999999999,8.898594009853921
0.6630000000000003,9.03759400985392
0.6640000000000001,8.968094009853921
0.665,9.10709400985392
0.6659999999999999,9.10709400985392
0.6669999999999998,8.968094009853921
0.6680000000000001,8.898594009853921
0.669,8.898594009853921
0.6699999999999999,8.82909400985392
0.6709999999999998,8.551094009853921
0.6720000000000002,8.41209400985392
0.673,8.203594009853921
0.6739999999999999,7.99509400985392
0.6749999999999998,7.7865940098539195
0.6760000000000002,7.7865940098539195
0.677,7.64759400985392
0.6779999999999999,7.64759400985392
0.6789999999999998,7.50859400985392
0.6800000000000002,7.36959400985392
0.681,7.36959400985392
0.6819999999999999,7.50859400985392
0.6829999999999998,7.57809400985392
0.6840000000000002,7.50859400985392
0.685,7.64759400985392
0.6860040000000001,7.64759400985392
0.6869999999999998,7.57809400985392
0.6880000000000002,7.57809400985392
0.6890000000000001,7.64759400985392
0.6900040000000001,7.64759400985392
0.6909999999999998,7.64759400985392
0.6920000000000002,7.57809400985392
0.6930000000000001,7.43909400985392
0.694,7.230594009853919
0.6949999999999998,7.0220940098539195
0.6960000000000002,6.60509400985392
0.6970000000000001,6.32709400985392
0.698,6.11859400985392
0.699004,6.04909400985392
0.7000000000000002,5.63209400985392
0.7010000000000001,5.28459400985392
0.702,4.9370940098539196
0.7029999999999998,4.31159400985392
0.7040000000000002,4.03359400985392
0.7050040000000002,3.61659400985392
0.706,3.13009400985392
0.707004,2.71309400985392
0.7080000000000002,2.22659400985392
0.7090040000000002,2.01809400985392
0.7100040000000001,1.74009400985392
0.7109999999999999,1.53159400985392
0.7120000000000002,1.1840940098539199
0.7130000000000001,0.97559400985392
0.714,0.90609400985392
0.715004,0.69759400985392
0.7160000000000002,0.5585940098539199
0.7170040000000002,0.28059400985391997
0.7180040000000001,0.14159400985391998
0.719004,0.07209400985391998
0.7200000000000002,-0.06690599014608004
0.7210040000000002,-0.34490599014608003
0.7220040000000001,-0.48390599014608005
0.7229999999999999,-0.6229059901460801
0.7240000000000002,-0.7619059901460801
0.7250000000000001,-1.10940599014608
0.726,-1.7349059901460802
0.7269999999999999,-2.22140599014608
0.7280000000000002,-2.6384059901460803
0.7290000000000001,-3.1249059901460803
0.73,-3.54190599014608
0.731004,-3.9589059901460804
0.7320000000000002,-4.44540599014608
0.7330000000000001,-4.8624059901460805
0.734,-5.48790599014608
0.7349999999999999,-6.11340599014608
0.7360000000000002,-6.66940599014608
0.7370000000000001,-6.9474059901460805
0.738,-7.503405990146081
0.7389999999999999,-7.85090599014608
0.7400000000000002,-8.406905990146079
0.7410040000000002,-8.823905990146079
0.7420040000000001,-9.03240599014608
0.7429999999999999,-9.171405990146079
0.7440000000000002,-9.37990599014608
0.7450000000000001,-9.31040599014608
0.746,-9.657905990146078
0.7469999999999999,-9.588405990146079
0.7480000000000002,-9.657905990146078
0.7490000000000001,-9.588405990146079
0.75,-9.657905990146078
0.7509999999999999,-9.72740599014608
0.7520000000000002,-9.86640599014608
0.7530000000000001,-9.79690599014608
0.7540040000000001,-10.005405990146079
0.7549999999999999,-10.005405990146079
0.7560000000000002,-10.14440599014608
0.7570000000000001,-10.283405990146079
0.7580040000000001,-10.63090599014608
0.7589999999999999,-10.90890599014608
0.7600000000000002,-11.18690599014608
0.7610000000000001,-11.25640599014608
0.762,-11.67340599014608
0.7629999999999999,-11.74290599014608
0.7640000000000002,-12.09040599014608
0.7650040000000002,-12.576905990146079
0.766,-12.924405990146079
0.7669999999999999,-13.063405990146078
0.7680000000000002,-13.13290599014608
0.7690000000000001,-13.20240599014608
0.77,-13.341405990146079
0.7709999999999999,-13.410905990146079
0.7720000000000002,-13.48040599014608
0.7730000000000001,-13.54990599014608
0.774,-13.410905990146079
0.7749999999999999,-13.27190599014608
0.7760000000000002,-13.063405990146078
0.7770000000000001,-12.78540599014608
0.778,-12.298905990146078
0.7789999999999999,-11.60390599014608
0.7800039999999999,-11.464905990146079
0.7810000000000001,-11.047905990146079
0.782,-10.422405990146078
0.7829999999999999,-10.21390599014608
0.7840000000000003,-9.72740599014608
0.7850000000000001,-9.37990599014608
0.786,-9.03240599014608
0.7869999999999999,-8.893405990146078
0.7880000000000003,-8.68490599014608
0.7890000000000001,-8.54590599014608
0.79,-8.33740599014608
0.7909999999999999,-8.059405990146079
0.7919999999999998,-8.059405990146079
0.7930000000000001,-7.85090599014608
0.794,-7.85090599014608
0.7949999999999999,-7.85090599014608
0.7959999999999998,-7.64240599014608
0.7970000000000002,-7.503405990146081
0.798,-7.29490599014608
0.7989999999999999,-7.01690599014608
0.7999999999999998,-6.87790599014608
0.8010000000000002,-6.73890599014608
0.802,-6.46090599014608
0.8029999999999999,-6.46090599014608
0.8039999999999998,-6.11340599014608
0.8050000000000002,-5.6269059901460805
0.806,-5.20990599014608
0.8069999999999999,-4.93190599014608
0.8079999999999998,-4.44540599014608
0.8090039999999998,-3.81990599014608
0.81,-3.33340599014608
0.8110040000000001,-2.6384059901460803
0.8119999999999998,-2.01290599014608
0.8130039999999998,-1.5264059901460798
0.8140040000000002,-0.9704059901460801
0.8150040000000001,-0.55340599014608
0.8159999999999998,0.14159400985391998
0.8170000000000002,0.48909400985392
0.8180000000000001,0.76709400985392
0.819,1.04509400985392
0.8199999999999998,1.3925940098539198
0.8210039999999998,1.80959400985392
0.8220040000000002,1.8790940098539202
